filename,filepath,sha256,metadata_completeness,ocr_readiness,native_text_quality,structural_quality,parsing_complexity,language_confidence,duplicate_confidence,corruption_risk,overall_score,score_explanations,needs_ocr,is_duplicate,is_corrupted,is_empty
sabdakalpadrumah - 04.pdf,knowledge/raw/source_library/GRANTHS(Hindi&amp;English)/sabdakalpadrumah - 04.pdf,,50.0,50.0,70.0,80.0,75.0,30.0,95.0,95.0,66.8,"{""metadata"": ""3/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Moderate text (107 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
sabdakalpadrumah - 05 (1).pdf,knowledge/raw/source_library/GRANTHS(Hindi&amp;English)/sabdakalpadrumah - 05 (1).pdf,,50.0,50.0,70.0,80.0,75.0,30.0,95.0,95.0,66.8,"{""metadata"": ""3/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Moderate text (106 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
panini_Ashtadhyayi_book3.pdf,knowledge/raw/source_library/Panini/panini_Ashtadhyayi_book3.pdf,,50.0,50.0,70.0,80.0,60.0,30.0,95.0,95.0,66.8,"{""metadata"": ""3/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Moderate text (294 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
panini_Ashtadhyayi_book4.pdf,knowledge/raw/source_library/Panini/panini_Ashtadhyayi_book4.pdf,,50.0,50.0,70.0,80.0,60.0,30.0,95.0,95.0,66.8,"{""metadata"": ""3/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Moderate text (294 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
panini_Ashtadhyayi_book6.pdf,knowledge/raw/source_library/Panini/panini_Ashtadhyayi_book6.pdf,,50.0,50.0,70.0,80.0,60.0,30.0,95.0,95.0,66.8,"{""metadata"": ""3/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Moderate text (294 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
panini_Kosha_Dictionary of the Sanskrit.pdf,knowledge/raw/source_library/Panini/panini_Kosha_Dictionary of the Sanskrit.pdf,,50.0,50.0,70.0,80.0,60.0,30.0,95.0,95.0,66.8,"{""metadata"": ""3/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Moderate text (294 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
PU010-BrahmaPuranamu-1To3.pdf,knowledge/raw/source_library/Puran (telugu)/PU010-BrahmaPuranamu-1To3.pdf,,50.0,50.0,70.0,80.0,60.0,30.0,95.0,95.0,66.8,"{""metadata"": ""3/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Moderate text (160 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
Brahmand Puran 3.pdf,knowledge/raw/source_library/Purans (english)/Brahmand Puran 3.pdf,,50.0,50.0,70.0,80.0,60.0,30.0,95.0,95.0,66.8,"{""metadata"": ""3/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Moderate text (372 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
Narad Puran 3.pdf,knowledge/raw/source_library/Purans (english)/Narad Puran 3.pdf,,50.0,50.0,70.0,80.0,60.0,30.0,95.0,95.0,66.8,"{""metadata"": ""3/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Moderate text (309 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
Narad Puran 4.pdf,knowledge/raw/source_library/Purans (english)/Narad Puran 4.pdf,,50.0,50.0,70.0,80.0,60.0,30.0,95.0,95.0,66.8,"{""metadata"": ""3/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Moderate text (440 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
Kena Upanishad Gita Press Gorakhpur.pdf,knowledge/raw/source_library/Upnishads/Kena Upanishad Gita Press Gorakhpur.pdf,,50.0,50.0,70.0,80.0,60.0,30.0,95.0,95.0,66.8,"{""metadata"": ""3/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Moderate text (291 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
Dwadasa_Jyotirlinga_Stotram_Malayalam.pdf,knowledge/raw/source_library/Malayalam/Dwadasa_Jyotirlinga_Stotram_Malayalam.pdf,,33.3,50.0,95.0,60.0,60.0,30.0,95.0,95.0,66.2,"{""metadata"": ""2/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (935 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
Narada_Bhakti_Sutra.pdf,knowledge/raw/source_library/narad bhakti sutra english/Narada_Bhakti_Sutra.pdf,,33.3,50.0,95.0,60.0,60.0,30.0,95.0,95.0,66.2,"{""metadata"": ""2/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (3397 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
"The Vimanika Shastra by Maharshi Bharadwaaja,Propounded by Venerable SUBBARAYA SHASTRY (z-lib.org).pdf","knowledge/raw/source_library/Vemanic sashastra/The Vimanika Shastra by Maharshi Bharadwaaja,Propounded by Venerable SUBBARAYA SHASTRY (z-lib.org).pdf",,16.7,50.0,95.0,70.0,60.0,30.0,95.0,95.0,65.3,"{""metadata"": ""1/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (2724 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
the_vimanika_shastra.pdf,knowledge/raw/source_library/Vemanic sashastra/the_vimanika_shastra.pdf,,16.7,50.0,95.0,70.0,60.0,30.0,95.0,95.0,65.3,"{""metadata"": ""1/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (2724 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
vimanikaShastraEnglish.pdf,knowledge/raw/source_library/Vemanic sashastra/vimanikaShastraEnglish.pdf,,16.7,50.0,95.0,70.0,60.0,30.0,95.0,95.0,65.3,"{""metadata"": ""1/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Dense text (2724 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
brihaspatisutrao00brharich.pdf,knowledge/raw/source_library/Bhraspati sutra eng/brihaspatisutrao00brharich.pdf,,50.0,50.0,70.0,70.0,60.0,30.0,95.0,95.0,65.2,"{""metadata"": ""3/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Moderate text (247 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
रामायण_की_प्रत्येक_घटना_बिलकुल_सच.pdf,knowledge/raw/source_library/Famous stories/रामायण_की_प्रत्येक_घटना_बिलकुल_सच.pdf,,50.0,50.0,70.0,70.0,60.0,30.0,95.0,95.0,65.2,"{""metadata"": ""3/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Moderate text (332 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
विक्रम और बेताल.pdf,knowledge/raw/source_library/Famous stories/विक्रम और बेताल.pdf,,50.0,50.0,70.0,70.0,60.0,30.0,95.0,95.0,65.2,"{""metadata"": ""3/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Moderate text (325 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
narayan-kwach.pdf,knowledge/raw/source_library/GRANTHS(Hindi&amp;English)/narayan-kwach.pdf,,50.0,50.0,70.0,70.0,60.0,30.0,95.0,95.0,65.2,"{""metadata"": ""3/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Moderate text (377 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
vachanamrut_001.pdf,knowledge/raw/source_library/GRANTHS(Hindi&amp;English)/vachanamrut_001.pdf,,50.0,50.0,70.0,70.0,60.0,30.0,95.0,95.0,65.2,"{""metadata"": ""3/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Moderate text (198 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
narayan-kwach.pdf,knowledge/raw/source_library/Narayan kavach (hindi)/narayan-kwach.pdf,,50.0,50.0,70.0,70.0,60.0,30.0,95.0,95.0,65.2,"{""metadata"": ""3/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Moderate text (377 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
panini_Ashtadhyayi_Book8.pdf,knowledge/raw/source_library/Panini/panini_Ashtadhyayi_Book8.pdf,,50.0,50.0,70.0,70.0,60.0,30.0,95.0,95.0,65.2,"{""metadata"": ""3/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Moderate text (294 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
panini_Ashtadhyayi_book1.pdf,knowledge/raw/source_library/Panini/panini_Ashtadhyayi_book1.pdf,,50.0,50.0,70.0,70.0,60.0,30.0,95.0,95.0,65.2,"{""metadata"": ""3/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Moderate text (294 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
panini_Ashtadhyayi_book2.pdf,knowledge/raw/source_library/Panini/panini_Ashtadhyayi_book2.pdf,,50.0,50.0,70.0,70.0,60.0,30.0,95.0,95.0,65.2,"{""metadata"": ""3/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Moderate text (294 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
panini_Ashtadhyayi_book5.pdf,knowledge/raw/source_library/Panini/panini_Ashtadhyayi_book5.pdf,,50.0,50.0,70.0,70.0,60.0,30.0,95.0,95.0,65.2,"{""metadata"": ""3/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Moderate text (294 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
panini_Ashtadhyayi_book7.pdf,knowledge/raw/source_library/Panini/panini_Ashtadhyayi_book7.pdf,,50.0,50.0,70.0,70.0,60.0,30.0,95.0,95.0,65.2,"{""metadata"": ""3/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Moderate text (294 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
Brahmand Puran 5.pdf,knowledge/raw/source_library/Purans (english)/Brahmand Puran 5.pdf,,50.0,50.0,70.0,70.0,60.0,30.0,95.0,95.0,65.2,"{""metadata"": ""3/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Moderate text (200 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
231_Ramraksha_Stotram_Web.pdf,knowledge/raw/source_library/Ram raksha strotam/231_Ramraksha_Stotram_Web.pdf,,50.0,50.0,70.0,70.0,60.0,30.0,95.0,95.0,65.2,"{""metadata"": ""3/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Moderate text (335 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
Raja Ram Mohan Roy - Vedic Physics_ Scientific Origin of Hinduism.pdf,knowledge/raw/source_library/Vedic physics/Raja Ram Mohan Roy - Vedic Physics_ Scientific Origin of Hinduism.pdf,,50.0,50.0,70.0,70.0,60.0,30.0,95.0,95.0,65.2,"{""metadata"": ""3/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Moderate text (413 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
13. Holistic Nutrition For Children and Elderly In View Of Ayurveda Author Dr Rakesh Kumar Jain.pdf,knowledge/raw/source_library/ayurveda english/13. Holistic Nutrition For Children and Elderly In View Of Ayurveda Author Dr Rakesh Kumar Jain.pdf,,50.0,50.0,70.0,70.0,60.0,30.0,95.0,95.0,65.2,"{""metadata"": ""3/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Moderate text (457 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
16. Introduction to Ayurveda (Presentation) Author Ajita Patel.pdf,knowledge/raw/source_library/ayurveda english/16. Introduction to Ayurveda (Presentation) Author Ajita Patel.pdf,,50.0,50.0,70.0,70.0,60.0,30.0,95.0,95.0,65.2,"{""metadata"": ""3/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Moderate text (421 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
varaha-puran (1).pdf,knowledge/raw/source_library/Puran (hindi)/varaha-puran (1).pdf,,33.3,50.0,70.0,80.0,60.0,30.0,95.0,95.0,64.2,"{""metadata"": ""2/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Moderate text (133 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
basava-puranam-telugu.pdf,knowledge/raw/source_library/Puran (telugu)/basava-puranam-telugu.pdf,,33.3,50.0,70.0,80.0,60.0,30.0,95.0,95.0,64.2,"{""metadata"": ""2/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Moderate text (131 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
श्री_विष्णु_सहस्र_नाम_स्तोत्रम्.pdf,knowledge/raw/source_library/Famous stories/श्री_विष्णु_सहस्र_नाम_स्तोत्रम्.pdf,,50.0,50.0,70.0,60.0,60.0,30.0,95.0,95.0,63.8,"{""metadata"": ""3/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Moderate text (357 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
Sri Vishnu sahasranaam satrotam.pdf,knowledge/raw/source_library/GRANTHS(Hindi&amp;English)/Sri Vishnu sahasranaam satrotam.pdf,,50.0,50.0,70.0,60.0,60.0,30.0,95.0,95.0,63.8,"{""metadata"": ""3/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Moderate text (357 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
Sri_Vishnu_sahasranaam_satrotam_sanskrit.pdf,knowledge/raw/source_library/GRANTHS(Hindi&amp;English)/Sri_Vishnu_sahasranaam_satrotam_sanskrit.pdf,,50.0,50.0,70.0,60.0,60.0,30.0,95.0,95.0,63.8,"{""metadata"": ""3/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Moderate text (357 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
Bhagavad-gita-Swami-BG-Narasingha.pdf,knowledge/raw/source_library/Bhagwat geeta (English)/Bhagavad-gita-Swami-BG-Narasingha.pdf,,33.3,50.0,70.0,70.0,60.0,30.0,95.0,95.0,62.7,"{""metadata"": ""2/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Moderate text (493 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
Chakras.pdf,knowledge/raw/source_library/Chakras/Chakras.pdf,,33.3,50.0,70.0,70.0,60.0,30.0,95.0,95.0,62.7,"{""metadata"": ""2/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Moderate text (264 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
kamasutraofvatsy00vatsuoft.pdf,knowledge/raw/source_library/Kamasutra/kamasutraofvatsy00vatsuoft.pdf,,66.7,50.0,30.0,80.0,60.0,30.0,95.0,95.0,61.3,"{""metadata"": ""4/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Sparse text (100 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
kalkipuranhindi1.pdf,knowledge/raw/source_library/Puran (hindi)/kalkipuranhindi1.pdf,,66.7,50.0,30.0,80.0,60.0,30.0,95.0,95.0,61.3,"{""metadata"": ""4/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Sparse text (25 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
कल्की पुराण.pdf,knowledge/raw/source_library/Puran (hindi)/कल्की पुराण.pdf,,66.7,50.0,30.0,80.0,60.0,30.0,95.0,95.0,61.3,"{""metadata"": ""4/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Sparse text (25 chars/page avg)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
